,token_count,unique_token_ratio,unique_bigram_ratio,unique_trigram_ratio,avg_token_length,unique_tokens_per_line,average_tokens_per_line,repeat_word_ratio,line_count,unique_line_count,blank_line_count,blank_line_ratio,repeat_line_ratio,digits,exclamation_marks,question_marks,colons,semicolons,quotes,commas,dots,hyphens,stopwords_ratio,stopwords_per_line,hapax_legomenon_ratio,dis_legomenon_ratio,tris_legomenon_ratio,syllables_per_line,syllables_per_word,syllable_variation,words_per_minute,chars_per_minute,lines_per_minute,explicit,i,you,it,we,they,i_vs_you,excentricity,verbs,participles,nouns,adjectives,adverbs,denotatives_particle,pronouns,conjunctions,interjectios,prepositions,foreignisms,wh_questions,special_characters,lemmas_ratio,uncommon_words_ratio,afinn_score,compound,primary_sensation,primary_defensive_voyage,primary_defensive_symbol_random_movement,primary_regressive_cognition,primary_icarian_imagery,secondary_instrumental_behavior,secondary_restraint,secondary_temporal_references,emotions_positive_affect,emotions_anxiety,emotions_sadness,emotions_affection,emotions_aggression,emotions_expressive_behavior,emotions_glory,tempo,energy,liveness,speechiness,acousticness,danceability,loudness,valence,instrumentalness,duration_ms
participles,-5.309021394712878e-05,0.07571412383456169,0.05488402781073702,0.0469679880918051,0.24344995622983356,0.043603501926483684,0.0031704933493293436,-0.07571412383456205,0.0019014667278773338,0.03778419955796866,-0.006841668641422761,-0.004676200051020861,-0.031356315217845994,-0.03206070653202389,-0.012717361171142558,-0.009805600865490632,0.020793617780121884,0.004104585442922985,-0.010814697549246466,-0.011417909652789443,-0.020989357832822585,-0.007705471795358373,-0.10060404888464722,-0.027439911799902187,0.06822224258539626,0.02022882885573163,-0.014898406642224478,0.055948451644267795,0.27833467244039195,0.1946910316081284,0.007083323783531719,0.03330834818651163,0.009612317946061943,0.006948470596182755,-0.06645802613568629,-0.08923474505930204,0.02670460860297975,-0.006851658302435356,0.011808672378032263,0.027593274464160523,0.004738924630853328,-0.1427514965551319,1.0,0.050157233623391514,0.03376036374968611,-0.06315028864707645,-0.03070280177992276,-0.03213824934668152,-0.02274359964154763,-0.028877911350834506,0.011049379765595103,-0.00847939604524351,-0.051918305965880714,-0.01889863697097167,0.07731136312202928,0.07597252083559757,-0.07136322213289178,-0.057529781999157495,-0.014151112464873808,-0.0003398823889512281,-4.620795784256447e-05,0.020412912784096054,-0.015177040516294949,0.0007189853024188615,0.05944739390640399,-0.011479781209787494,-0.05419024919244625,0.012680240513982753,-0.013452546844884863,-0.01119983964105966,0.04695801757808845,-0.010844353069290085,0.01685930512170676,0.024218505549269964,0.018879075967224854,-0.014371039974984531,0.02351810766842589,-0.0015594080244198676,0.007004401939023149,0.031126190153261336,0.01819425336880529,-0.001632158997335718,-0.004105709426696769
nouns,-0.04476395620499251,0.10706104338613538,0.07907798274991307,0.08768964633206314,0.23526216792713567,-0.040919104850480975,-0.13351075966538828,-0.10706104338613451,0.050165369634477396,0.113187720382186,-0.03166528873281306,-0.08643488036293437,-0.0703255997312598,0.14604195939582962,0.009670268157898633,-0.09570619724710652,0.031680863828416575,-0.006389277751587885,0.0738944801679693,0.013424574307757885,0.06564037120102159,0.10577723315289439,-0.5908229947125051,-0.2874732950033469,0.1256601381923329,-0.05261020829303009,-0.039999800501277515,-0.07291903303156295,0.35493630269016524,0.266565209633607,-0.05443248706522494,-0.029558914579836545,0.03962235801541793,0.012746931959469843,-0.3317059020375621,-0.2871459155306063,-0.0764410979095538,0.0021471456114143693,0.005488879918031199,-0.02588676904353367,-0.02610692153636491,-0.6518329866227076,0.050157233623391514,1.0,0.08785873205457378,-0.4706031155540051,-0.1567922279505405,-0.2417270070648711,-0.23423813989197717,-0.02148102418639035,-0.0007072004256139533,0.10804743296812891,-0.2675885626044001,0.03079863140495517,0.138496625183821,0.05767184883096404,0.16494225615868413,0.045703349846512295,0.14805697473609516,0.08021768609085343,0.08326629028780243,0.044124031621188047,0.25874883691505424,-0.09125123422553792,-0.01246827413148696,-0.15900396033009154,-0.01867548989929581,-0.02548498534651982,-0.12302412973454963,-0.12826239808682752,0.01115663679955661,0.0958979132196216,0.15234537260702669,-0.039686428580757285,-0.060724307160777286,-0.09036125905323973,0.06120041275714261,0.027407903227658348,-0.005842492459951757,-0.10533150346660021,0.01555379740581557,0.04122523648330447,0.04390921528316447
adjectives,-0.01882315116950667,0.08267736132249916,0.06141995867866688,0.058066643761155515,0.21936306331554534,0.02554344344487715,-0.02597087814480044,-0.08267736132249856,-0.0029090291697750244,0.042759719796309485,-0.010004402709604114,-0.008542023781703646,-0.04268483315907688,-0.03655469059495244,-0.016633857482313438,-0.03581744561169102,0.01487475979116424,0.017876030090546433,-0.004577168459119075,-0.006408065448085634,-0.024033255553707274,0.0011353743121624894,-0.2149680942269649,-0.08285742035253886,0.08277703568273742,-0.005549652341190585,-0.011364128513823974,0.018028443830712806,0.2508372634883523,0.1313215757379488,-0.007014460627026684,0.017532446186584585,0.011967284115638905,0.0015240891396324512,-0.16446562982969837,-0.15213759594682838,-0.010316296862513008,-0.024496033693625702,0.0022278404893983274,-0.013830262129328428,-0.029563028794349504,-0.22038152431086347,0.03376036374968611,0.08785873205457378,1.0,-0.08574583382467343,-0.04247527564116958,-0.09144992886235871,-0.033942635145168286,-0.030990763961009814,-0.03491023534070125,0.06547212345049783,-0.0779692567585076,-0.02438013821843362,0.095300162726023,0.11493374747862692,0.12225816734507472,0.060148725496000276,0.13014660943978376,0.01327445449470153,-0.0134503433340146,-0.0177619199449748,0.010998597940839412,-0.019425052746828885,-0.03006952137871661,-0.06339421148006719,0.08918796153430261,-0.010578064793355315,-0.0514877106122919,-0.05337441252300737,0.003781138171016355,0.020640717616452937,0.028225731808568123,-0.008831162828195125,-0.045716031982092474,-0.04493343617591525,0.02993852237886353,0.0007422889213470615,0.021699052849001123,-0.07801163484661544,0.028212443044190228,0.012054985521570112,-0.028793190065036944
adverbs,-0.020553864076977905,-0.015522626534033017,-0.015168790494331058,-0.02347652664519992,-0.1048916644047559,0.0068394190360572624,0.021413991914796333,0.015522626534032778,-0.03988835167908055,-0.055542040587228364,-0.015818134734058156,0.022441780525245165,0.02361302247102018,-0.06362107497691738,-0.03324634576169319,0.012085168953056752,-0.028770024938605004,-0.012441406328043615,-0.030418793182230505,-0.068718533752047,-0.03098748851727173,-0.06599896281211116,0.31378763127882536,0.10818919448698147,-0.0355466875655273,0.05114546521576298,0.044287478563416915,-0.015865342916597674,-0.21078224061507161,-0.1547595617352434,0.004960053382917639,-0.0073477676190143336,-0.011534586161373251,-0.0026776547893506597,0.09120739772239968,0.05828968007880334,-0.01953684297497104,-0.01675255282229377,-0.0072696668748598375,0.03152000699819211,0.03215873589628645,0.20683368106234107,-0.06315028864707645,-0.4706031155540051,-0.08574583382467343,1.0,0.030023268013134773,-0.010633153578121488,0.061200573571422376,-0.06478575864348196,-0.09551126833464105,-0.04680922191837705,0.11789340272204941,-0.10309180817401287,-0.02699472991220553,-0.03406963994454379,-0.22940270859430192,-0.17892361457999648,-0.12763119666647538,-0.03904193140384822,-0.07125326897404599,0.08299602720667168,-0.18206718151022985,0.012244004262924338,-0.03974655531208579,0.22749795255391428,-0.03901038301069219,0.02302987226001121,0.08343717116770673,0.008683926977009074,-0.0067948040706436825,-0.09297591137794073,-0.12222696181909111,-0.0004480221582214833,0.011504718582101838,0.029886856411828498,-0.030043084606004807,-0.009650955655113813,0.033638227993935975,0.02537255301788925,0.013312105693623183,0.0036669915491162946,-0.07218257683357004
denotatives_particle,0.008010190585696287,-0.017717102413964955,-0.016679923300991214,-0.020843728349531063,-0.040348622044435734,-0.011825538562377433,0.000427436307204765,0.017717102413964767,0.004326543681045694,-0.018889586868164793,0.015015520520233966,0.018536010496486916,0.025944634827428197,-0.02926739820706176,-0.021575068186669336,0.0037122134279162174,-0.018658618826959683,-0.0012508647205354444,0.0006815467842402371,-0.035082418461806604,-0.024655653989899853,-0.015174005949432882,0.14532635779862038,0.040509295563719065,-0.027098616629700426,0.024752827305080053,0.01974483460988207,-0.009288623875921428,-0.05804742485890051,-0.04805849122563839,0.011429879709649444,0.0074667720414310895,0.008769083794229917,0.003954847834924773,0.0211892271834676,0.028813012645762814,-0.012281433785732853,-0.013927215053665622,0.008276885313541876,0.007168015820795115,0.008802258535646588,0.07274873557329925,-0.03070280177992276,-0.1567922279505405,-0.04247527564116958,0.030023268013134773,1.0,-0.022023408069113928,0.04074194342479031,-0.031221982939683365,-0.039349166666664936,-0.011221306217820123,0.04377970265768841,-0.054384031990405,-0.022274535342258088,0.04877547405018997,-0.034897208573457406,-0.0063132375021478036,-0.02865684933089213,0.052193881906254354,-0.010132266028917043,-0.007656562443370618,-0.07723595621421545,0.0034388310657836913,-0.020456962418885796,0.02413550569274025,0.007283865133821824,-0.019448033237578526,0.02791742179183243,0.04466769142862857,-0.013360856230795477,-0.0161449693720961,-0.026535397400485824,0.007660337686969001,-0.0005654650260861987,0.0023560877582247293,0.0017967949029338622,0.003923065055379846,0.01856737238082882,-0.005470572833513003,-0.0006708714703531776,0.015581605795010051,-0.020861509667628838
pronouns,-0.052003675215591925,0.04938047048365227,0.052927946794996863,0.047398633749318124,-0.025424581213327253,0.05576641838695415,0.03956970046864728,-0.04938047048365276,-0.09021559079024111,-0.06356129939274308,-0.04685861433280152,0.0014961559219378922,-0.04970855328143942,-0.07642047516640413,-0.055061225925180445,0.037900741582434234,-0.04687566002659131,-0.0044210786672102985,-0.05838234496849515,-0.14279450834656182,-0.0436275615498315,-0.053462355426817744,0.29871273821062433,0.12040347673668722,0.02363820927282215,0.0507688964517653,0.05014259890838343,0.019646276776037076,-0.12081744854592977,-0.10823650886044264,-0.06361080530011144,-0.06839905016149131,-0.09795463601348203,-0.013440865300014308,0.22082206151466788,0.2140595000402573,0.07685393117652461,0.09937908992480265,-0.0026417995526093123,-0.016804124196246592,0.0008631113893822082,0.0337680463311641,-0.03213824934668152,-0.2417270070648711,-0.09144992886235871,-0.010633153578121488,-0.022023408069113928,1.0,-0.07385630051003182,-0.0668025548392886,-0.07874017909927074,-0.05497995900732731,0.26949563933673526,-0.17257028864170215,0.026831723746363004,-0.0713447744460527,0.009362101301642828,0.07448603192128336,-0.050655857123065126,-0.024382308222669357,-0.04085181168254033,0.05023355748473128,-0.11870476365853541,0.02040390059162861,-0.005802723954534957,0.009542787009088172,0.02271096370835115,-0.006931418300171931,0.05111459054798483,0.12448347803047875,-0.021030275787390203,-0.04344613527096345,-0.047187843187483126,0.00028614516470804204,-0.08336490409890543,0.016638474142588164,-0.08235269654185257,0.03878919628248898,-0.07230034819467711,-0.011203988882901304,-0.11325760212738092,-0.01931438808920692,0.013345528315539253
conjunctions,0.012766657147320157,0.02909517270017189,0.0651413819732084,0.05668198388365828,-0.1352374104338703,0.05000988730515389,0.05072830172520876,-0.029095172700171538,-0.03523135438428638,0.023482097163850066,-0.047383076800498816,-0.03494101071874927,-0.0690512464801267,-0.07044570049496603,-0.05640249851962981,0.0055607373241489295,-0.03095182469212697,-0.014741531939127287,-0.01704790122441373,-0.1469127178918499,-0.041301237079912595,-0.04020334230160537,0.3137013602472031,0.1371603015077626,0.01874924194051174,0.016138594120205144,0.01624609614949515,0.029227796634869598,-0.13124161686430824,-0.059923540972720624,0.022069302490695678,0.003543466259647187,-0.024107764855296726,-0.0028231919593608365,-0.01101724961622638,-0.03595314823639225,0.02915782358424594,-0.028989963907962102,0.00880986863913923,0.02901503911122677,0.006724193323586853,0.08199310579120653,-0.02274359964154763,-0.23423813989197717,-0.033942635145168286,0.061200573571422376,0.04074194342479031,-0.07385630051003182,1.0,-0.07963083920232264,-0.1315899733619054,-0.043203669865860043,0.16015122147147393,-0.22297519958519973,0.014833129437399934,-0.013516189050620946,-0.06538036923754781,-0.034788804907047347,-0.05350258950308155,-0.01150925247082577,-0.026911946995422407,-0.05033179260622837,-0.038715127460902256,-0.014780146727241076,-0.012660165777510066,0.09740544768848373,-0.022239277147732172,0.0077164349538360235,0.04442216714784605,-0.013560613283750135,0.010909710944750272,-0.02607024212569737,-0.0646893071833743,-0.019410631521118,-0.056917074495261344,-0.009593575918844735,-0.0017140365798424175,0.0503494846012914,-0.010860169180785662,-0.0423795019750373,-0.0276858159856653,-0.005578351020684466,-0.03599198552231021
interjectios,0.028925195147186625,-0.08405443681855244,-0.09306575675741013,-0.0876980445696887,-0.09617712286503678,-0.06289593029026204,-0.02146644612522051,0.08405443681855301,0.049653413653193125,-0.0073585536473851545,0.0381830339171952,0.01858135823529361,0.07731346268231312,0.003069553599734395,0.15190852126877022,0.032435540624872125,0.00871580144353108,-0.006558758006442493,0.013145394656313357,0.16783523111993662,0.051385279220439936,0.03403113770576429,-0.09995469328564445,-0.04766865536483994,-0.06629474078552906,-0.021895831530552405,-0.039338669835470776,-0.03168705733281875,-0.04054253451175264,-0.013681787643877626,0.0453356854309182,0.03662464788800843,0.06372204584278053,-0.005297570344071241,-0.013476127050962409,-0.032522281181659916,-0.008116370931262298,-0.005377543697867822,-0.00986516905184965,0.022241851172112165,0.016399708420004818,-0.10576477018033434,-0.028877911350834506,-0.02148102418639035,-0.030990763961009814,-0.06478575864348196,-0.031221982939683365,-0.0668025548392886,-0.07963083920232264,1.0,-0.07882518960338579,0.011807491330381076,-0.05417590246465719,0.22593338604183405,-0.07536297684440253,0.013786869814575475,-0.03498861501635323,-0.06343131375442929,0.011353552225697734,0.00898532804428553,0.00445491796663082,-0.026554360295552876,0.019202014542483208,0.00416589853781123,-0.01822797753174836,-0.018976977767249638,-0.002749333863072645,-0.015814648813422424,0.016003525061800344,0.0566188447494554,-0.026483144798055254,0.008177529476834092,-0.01029671745230874,-0.004157309059882718,0.035984897294206106,0.023058051418322942,0.012224372448347384,3.787733667576443e-05,0.021158228960329737,0.0055246577744267385,0.05231579225818651,0.018216974530227564,-0.017139049596576392
prepositions,-0.042578788609847616,0.06559877129700967,0.059352249963407995,0.049545090169728974,0.0409747357596994,0.047866757337401845,0.012053593590274582,-0.06559877129701018,-0.05584045423979712,-0.0306796399693558,-0.02657504456497142,0.004789579810861816,-0.04405619649399799,-0.05574735911796017,-0.0778887372311058,-0.03861996655077476,-0.02325007557555808,-0.010787568886936317,-0.03444150273612736,-0.1459375144723938,-0.07275008290774958,-0.02024285856600379,0.056766239632588894,0.023988731746103296,0.05551104306223477,0.004113477316449478,0.020281444023248572,0.01169342840343492,-0.004277547152289069,-0.01224792148431953,-0.05407899444643343,-0.05307831494844347,-0.06446855102920616,-0.019618282028397126,-0.09219081117756052,-0.02689609877053219,-0.05174434923466261,0.0037538817534201793,-0.026177977603689388,-0.03336854904884779,-0.015003727606187959,-0.09714380444761896,0.011049379765595103,-0.0007072004256139533,-0.03491023534070125,-0.09551126833464105,-0.039349166666664936,-0.07874017909927074,-0.1315899733619054,-0.07882518960338579,1.0,-0.046280290303863415,-0.05237825769080092,-0.2069911720954125,0.0718945269031014,-0.022349623130688324,0.02766562061424455,0.04635198776049108,-0.01098900307353048,0.014392327680267613,0.011370346465909021,0.09829178342254631,0.01620284537136085,-0.046014000201723554,0.011532809891127697,-0.04937628265093388,0.002251264813501245,0.011307885180152103,-0.021107831107630672,-0.013399965404258238,-0.004336880975606482,-0.000941939115986582,0.006145086848965846,-0.0111121340716931,-0.04432359268737679,-0.01802799000239916,-0.01766218979514902,0.03074018411594155,-0.014675038965649936,-0.02650241608593485,-0.023457230833753142,-0.01810863324233119,0.01881705528118909
foreignisms,0.046581797950952075,-0.026840942405050066,-0.02862332100655221,-0.023205364562479593,0.0027177450831807597,-0.024522263334580865,-0.0129431572486735,0.02684094240505042,0.057116796553859935,0.04939497118499119,0.03451060194035368,0.015124223726688585,0.028500268015751343,0.0031392488542436284,0.018660555533557627,0.0157731886053966,0.007875360157577584,0.000482971154324436,0.09976974239862266,0.06002565195110836,0.009760001740648602,0.02021463390802273,-0.1313445974924493,-0.04953800299566532,-0.015374123985418353,-0.016116748858118268,-0.03143875579189097,-0.012849958053978901,0.007963537592753232,0.005547296242591414,0.054447923941358896,0.05475439285878428,0.06433798284887358,0.025402751691894116,-0.04166109476946071,-0.05378598758069685,-0.01923890980555765,-0.006441314565836183,0.0015366839813778187,0.011211298412359051,0.012238125983306742,-0.08039424060344527,-0.00847939604524351,0.10804743296812891,0.06547212345049783,-0.04680922191837705,-0.011221306217820123,-0.05497995900732731,-0.043203669865860043,0.011807491330381076,-0.046280290303863415,1.0,-0.03812809097508182,0.0508106332725747,-0.017652181052547164,0.01668421288071366,-0.014189421555587585,-0.01266873782898361,0.03498540064488423,0.001628374228413275,0.0009962955389194643,-0.011545702136368973,-0.013141280408382966,0.04515996197747456,0.0013377307223447004,-0.009696932467997276,0.009293771994092965,0.005692160641015617,-0.02999448195126171,-0.04517346295966453,-0.0013143190912987828,0.02919571419518494,-0.016345929928682952,0.0007255676555585407,0.03531129490359738,-0.003705524107265198,0.05281888007597855,-0.028707628167580705,0.05936275874305027,0.0014845286540131671,0.035036070488720504,0.01262452182961855,-0.007134444767725487
wh_questions,-0.0034793152853540934,-0.013069875460207454,0.00617203503308461,0.01033398450376713,-0.0966694163735922,0.0070822248133137955,0.02032039010814615,0.013069875460207913,-0.026685824070703124,-0.012351163199959674,-0.018053454546997038,-0.0022231912838008012,-0.01795162147306083,-0.048009069333632685,-0.0376940834021633,0.15166151815786613,-0.030261389458048904,0.0008271798457333517,-0.03142696281098418,-0.09957089721683712,-0.026496184484630557,-0.03015729401134019,0.27012761607821983,0.09602688438654941,-0.017088407591312773,0.00521710416939535,0.018904903788549816,-0.0055039612177268556,-0.13535418731067073,-0.1120528744193125,-0.010418938887128413,-0.022053117834391907,-0.032490218974318946,-0.020641818207853428,0.0355796306660726,0.00011137667820956397,-0.016972198059318357,-0.037572508317675654,-0.005001192470626344,0.025558449922128506,0.01964796200431067,0.19043327243964397,-0.051918305965880714,-0.2675885626044001,-0.0779692567585076,0.11789340272204941,0.04377970265768841,0.26949563933673526,0.16015122147147393,-0.05417590246465719,-0.05237825769080092,-0.03812809097508182,1.0,-0.10998839722424464,-0.026655950049474922,-0.03762260798319313,-0.05373207309357797,-0.018251885016040525,-0.059310168258104534,-0.026837448617291922,-0.03500794202607328,-0.020895363042920806,-0.07528255216504291,0.022012046272869897,-0.03191243469403156,0.11448273920432173,-0.011934827026593275,-0.006474727839994148,-0.0012075812665521223,-0.022144243678711546,-0.03246193799200225,-0.03852665906990455,-0.0809971996722908,-0.011048859915035712,-0.06808961945307589,-0.009081844310417449,-0.016451615964094394,0.03443849116345129,-0.023418273649613266,-0.05247632909390266,-0.052119238149476485,0.0058398691761698766,0.0011790988434356997
special_characters,0.15550293724892922,-0.18130989694831062,-0.17643041821704955,-0.159713092062497,0.021292253979590257,-0.0036708420297763794,0.11308234926954684,0.18130989694831132,0.1096772273527079,0.015857647628021027,0.12291855973959433,0.09221987810235387,0.1431921132706268,0.04819046813846702,0.29403359464557544,0.2358923202210928,0.14440969677590573,0.08133675900873774,0.10039142776568784,0.6809978777160276,0.08135493465512308,0.1313935265019587,-0.24829075470440506,0.02772165489629483,-0.14037104838077524,-0.055157355309743916,-0.0816396614668967,0.13204561045933244,0.10180705909330358,0.06422723283680772,0.15316183776852443,0.17467663919729046,0.10150310493167249,0.022836609188809136,-0.06437053743706113,-0.05675350364320941,-0.00813865188116556,-0.024066754575565567,0.016744402389895482,0.0011911454408222106,-0.010930175594259753,-0.19106203416622508,-0.01889863697097167,0.03079863140495517,-0.02438013821843362,-0.10309180817401287,-0.054384031990405,-0.17257028864170215,-0.22297519958519973,0.22593338604183405,-0.2069911720954125,0.0508106332725747,-0.10998839722424464,1.0,-0.16274170079974087,0.035299167895868754,0.026775762248406065,-0.025691571565672488,0.010274133168315016,-0.0011502683560597462,0.02450165309974163,-0.015971189905231036,0.030149815287893185,0.00019447499281004724,0.01554541323580583,-0.055011274811845916,-0.001084977376963237,0.00572824533604654,-0.03542757098475624,-0.01731368459883368,-0.001141545660632844,0.04751191229948564,0.050455733725727155,0.009917856552691274,0.090229060136394,0.018654239620369863,0.08332622980565497,-0.06540029703438355,0.04069904715449143,0.03231651621309705,0.06415379034344276,0.019707407924333713,0.030238203972706847
lemmas_ratio,-0.6374277861417403,0.991185997341751,0.9428982955052928,0.920775490095141,0.2515278880935771,0.5012435894018127,-0.06520957518607211,-0.9911859973417518,-0.6398632534080522,-0.11272961915158697,-0.5350294183080299,-0.2881586709802556,-0.8473560819761784,-0.03490092540925193,-0.1004976774300276,-0.12345696795774015,-0.030634873171894682,0.008715458482858431,-0.06404869989023936,-0.36475138653268857,-0.051462478643282565,-0.08869069356219994,-0.144839117107039,-0.10458719794037473,0.9547893501173776,-0.033239249035686265,0.04014827139615725,-0.017705942289958265,0.2040407710145523,0.13010391014205466,-0.5967002157795858,-0.5732910582037677,-0.5779979304383632,-0.011329614771317354,-0.10316378080040815,-0.06681513165990746,-0.02617031197469263,0.055787253514952756,-0.010035151694884543,-0.01441168951312299,-0.006980934191502801,-0.09833822793410997,0.07731136312202928,0.138496625183821,0.095300162726023,-0.02699472991220553,-0.022274535342258088,0.026831723746363004,0.014833129437399934,-0.07536297684440253,0.0718945269031014,-0.017652181052547164,-0.026655950049474922,-0.16274170079974087,1.0,-0.007288074496237754,-0.012229332242885757,-0.011223496179076848,0.03738678779508791,0.02065641184229009,-0.010361905968986899,0.02846144959840765,0.023236749442118468,-0.03396470029586163,-0.02784195226858924,-0.013903334003512282,0.017506878074928945,-0.009146970178759265,0.02583963807297574,-0.041443690985435634,0.0201905709893904,0.01203165075803709,-0.03103300821783127,-0.05198118654618553,-0.1486124319484264,-0.026834408517923167,-0.03192597542061737,0.08086831416042535,-0.054299391819230526,-0.16460543857921456,-0.06280532178567556,0.028345613892706085,-0.0844605865792451
uncommon_words_ratio,0.025877025655977548,-0.014502701063865446,-0.015016147927995351,-0.013603504877285132,0.04014712294558103,-0.007584071107649776,0.0033211465826578452,0.014502701063865999,0.023291456128096254,0.015145622841100473,0.006507826917708581,-0.002858209039319275,0.016847694036375815,-0.0015203937483435823,0.014930888547571361,0.02046899222981946,0.014971432696027815,-0.008890950144137526,0.009756077206214178,0.04491206929768582,0.010170202026985181,0.022178873519666117,-0.06632450822934044,-0.014324060114809828,-0.00043401012914739056,-0.038093632851179345,-0.010058967081466488,0.017655199413817314,0.08363297216077971,0.037380944988198696,0.05207752828259909,0.057837250052691025,0.04786776080966904,0.04356880149650232,-0.03764753825930707,-0.07368798388608815,0.021819290204610667,-0.03795639213113137,0.024560788670929663,0.038597848745494635,0.01437563312023304,-0.04524587766028421,0.07597252083559757,0.05767184883096404,0.11493374747862692,-0.03406963994454379,0.04877547405018997,-0.0713447744460527,-0.013516189050620946,0.013786869814575475,-0.022349623130688324,0.01668421288071366,-0.03762260798319313,0.035299167895868754,-0.007288074496237754,1.0,-0.12721242626870935,-0.13574577197346513,-0.004919824424136245,0.027512140611613414,0.011236598364202433,0.034141513118529365,-0.007854594453376884,0.020482612030289348,-0.02392642651375895,-0.03036667444175643,-0.018265440488979618,0.012410427382680724,-0.013865954793372316,-0.02836402946615144,0.02388184896109514,0.058626993737980984,-0.02677774799176104,-0.010828136482293546,0.05250370935051823,-0.0019876772878158642,0.09344341505725269,-0.00921778967419445,0.08006676384812218,-0.004257142992908977,0.10507562622954869,0.013656086484782108,-0.048207081342080974
afinn_score,-0.021861015633434084,-0.015838842911535905,-0.02121413119886583,-0.015987763375174564,-0.006041701319990707,-0.018753657842127965,-0.014703810857730891,0.01583884291153546,-0.0032710858920527415,-0.023452616485646158,0.006502080142797626,-0.012044206109150813,0.009395253178514966,0.027825611670721912,-0.004689939726319907,-0.037532329227580895,0.000533363641845886,0.0029209428067756885,-0.01799401441752767,-0.0034873151425461077,0.0060738969049403905,0.011297881413083046,-0.12952718491192408,-0.052109407400200314,-0.016795551148348978,-0.008173538592619755,0.019149555130752637,-0.014163459196555074,0.019232261147632736,0.015722413686949148,-0.05568354497378621,-0.05614949225062743,-0.03892684823080715,-0.009306979904793802,-0.04425175000245,0.047332403928350295,-0.013756096434755246,0.0644041334298958,-0.024688769051242985,-0.0761247596521919,-0.05187228605545668,-0.10101922062713975,-0.07136322213289178,0.16494225615868413,0.12225816734507472,-0.22940270859430192,-0.034897208573457406,0.009362101301642828,-0.06538036923754781,-0.03498861501635323,0.02766562061424455,-0.014189421555587585,-0.05373207309357797,0.026775762248406065,-0.012229332242885757,-0.12721242626870935,1.0,0.5973423769263124,0.09099619026551763,-0.01427881631049902,0.04486842623184284,-0.01725937338574825,0.07107055461763886,0.013792273162227673,-0.004119426589606047,-0.10965083911754234,0.22571486681388267,-0.12838935527048803,-0.23447949153415482,0.13479500476506956,-0.18319765260928686,0.07003165743542533,0.21183482826722747,0.003202412811742885,-0.013247590536692942,-0.008240751997511462,-0.03420388382264216,-0.0014770479317259267,-0.04006495979273195,-0.003160354624748357,-0.04080213423420918,-0.0064352745097883204,0.0993110561926704
compound,-0.04342754357539423,-0.008233753984948848,-0.01023150918349325,-0.011473456279327434,-0.03623047960602585,-0.01258390977782248,-0.008612568274449532,0.008233753984948071,-0.024946008334361898,-0.04785001680825575,0.0021879598885226805,0.004798035966271679,0.011214876098149317,-0.0006266257750733111,-0.03296226597886607,-0.044024486867285315,-0.030924183880917847,-0.0010581802510411882,-0.047217229550359424,-0.044082768475640764,-0.005261300477448629,-0.020946728004394326,-0.01156287880478502,-0.01105263643698719,-0.02297312374281313,0.02738769304799208,0.03205687529958151,-0.016333045887751287,-0.029116076280181594,-0.028962611833781897,-0.08355395783356506,-0.08757235096706811,-0.06556114242655019,-0.0266883963660871,0.03528640230871721,0.1990189377690383,-0.041312418703646624,0.09451911414016442,-0.038878014088618434,-0.11663977541868514,-0.0627485128484707,-0.04620417170348517,-0.057529781999157495,0.045703349846512295,0.060148725496000276,-0.17892361457999648,-0.0063132375021478036,0.07448603192128336,-0.034788804907047347,-0.06343131375442929,0.04635198776049108,-0.01266873782898361,-0.018251885016040525,-0.025691571565672488,-0.011223496179076848,-0.13574577197346513,0.5973423769263124,1.0,0.06025987806183909,-0.022395279500675443,-0.010521470436961196,-0.014134641290288621,0.009560345673628276,-0.01394405855137681,-0.008246636375092648,-0.08700312334426169,0.18777898745489854,-0.11400489630229431,-0.20811284616210257,0.29197328784345117,-0.1894897977293996,-0.0024504407244472434,0.10965408447980327,0.005785074852656551,-0.026670097393900746,0.016058097121939972,-0.09177312440876144,0.008832242014056912,-0.06557378088794842,0.0066228921620574985,-0.07783329276097858,-0.01908530898259742,0.09014857771087846
